yearID,lgID,teamID,franchID,divID,Rank,Ghome,DivWin,WCWin,LgWin,WSWin,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
1978,AL,BOS,BOS,E,2,82,N,,N,N,Boston Red Sox,Fenway Park II,2320643,112,110,BOS,BOS,BOS
1978,AL,CAL,ANA,W,2,81,N,,N,N,California Angels,Anaheim Stadium,1755386,96,96,CAL,CAL,CAL
1978,AL,CHA,CHW,W,5,80,N,,N,N,Chicago White Sox,Comiskey Park,1491100,101,102,CHW,CHA,CHA
1978,NL,CHN,CHC,E,3,82,N,,N,N,Chicago Cubs,Wrigley Field,1525311,112,112,CHC,CHN,CHN
1978,NL,CIN,CIN,W,2,80,N,,N,N,Cincinnati Reds,Riverfront Stadium,2532497,100,100,CIN,CIN,CIN
1978,AL,CLE,CLE,E,6,78,N,,N,N,Cleveland Indians,Cleveland Stadium,800584,99,100,CLE,CLE,CLE
1978,AL,DET,DET,E,5,81,N,,N,N,Detroit Tigers,Tiger Stadium,1714893,103,103,DET,DET,DET
1978,NL,HOU,HOU,W,5,81,N,,N,N,Houston Astros,Astrodome,1126145,92,92,HOU,HOU,HOU
1978,AL,KCA,KCR,W,1,81,Y,,N,N,Kansas City Royals,Royals Stadium,2255493,103,102,KCR,KCA,KCA
1978,NL,LAN,LAD,W,1,81,Y,,Y,N,Los Angeles Dodgers,Dodger Stadium,3347845,100,98,LAD,LAN,LAN
1978,AL,MIN,MIN,W,4,81,N,,N,N,Minnesota Twins,Metropolitan Stadium,787878,102,102,MIN,MIN,MIN
1978,AL,ML4,MIL,E,3,81,N,,N,N,Milwaukee Brewers,County Stadium,1601406,100,100,MIL,MIL,MIL
1978,NL,MON,WSN,E,4,80,N,,N,N,Montreal Expos,Stade Olympique,1427007,99,98,MON,MON,MON
1978,AL,NYA,NYY,E,1,81,Y,,Y,Y,New York Yankees,Yankee Stadium II,2335871,97,96,NYY,NYA,NYA
1978,NL,NYN,NYM,E,6,80,N,,N,N,New York Mets,Shea Stadium,1007328,96,97,NYM,NYN,NYN
1978,AL,OAK,OAK,W,6,80,N,,N,N,Oakland Athletics,Oakland Coliseum,526999,94,96,OAK,OAK,OAK
1978,NL,PHI,PHI,E,1,82,Y,,N,N,Philadelphia Phillies,Veterans Stadium,2583389,101,100,PHI,PHI,PHI
1978,NL,PIT,PIT,E,2,81,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,964106,105,104,PIT,PIT,PIT
1978,NL,SDN,SDP,W,4,81,N,,N,N,San Diego Padres,Jack Murphy Stadium,1670107,91,92,SDP,SDN,SDN
1978,AL,SEA,SEA,W,7,81,N,,N,N,Seattle Mariners,Kingdome,877440,100,101,SEA,SEA,SEA
1978,NL,SFN,SFG,W,3,81,N,,N,N,San Francisco Giants,Candlestick Park,1740477,96,96,SFG,SFN,SFN
1978,NL,SLN,STL,E,5,81,N,,N,N,St. Louis Cardinals,Busch Stadium II,1278215,99,99,STL,SLN,SLN
1978,AL,TEX,TEX,W,2,82,N,,N,N,Texas Rangers,Arlington Stadium,1447963,100,100,TEX,TEX,TEX
1978,AL,TOR,TOR,E,7,81,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1562585,101,104,TOR,TOR,TOR
1979,NL,ATL,ATL,W,6,79,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,769465,107,109,ATL,ATL,ATL
1979,AL,BAL,BAL,E,1,79,Y,,Y,N,Baltimore Orioles,Memorial Stadium,1681009,97,95,BAL,BAL,BAL
1979,AL,BOS,BOS,E,3,80,N,,N,N,Boston Red Sox,Fenway Park II,2353114,106,106,BOS,BOS,BOS
1979,AL,CAL,ANA,W,1,81,Y,,N,N,California Angels,Anaheim Stadium,2523575,96,96,CAL,CAL,CAL
1979,AL,CHA,CHW,W,5,79,N,,N,N,Chicago White Sox,Comiskey Park,1280702,100,101,CHW,CHA,CHA
1979,NL,CHN,CHC,E,5,81,N,,N,N,Chicago Cubs,Wrigley Field,1648587,110,111,CHC,CHN,CHN
1979,NL,CIN,CIN,W,1,80,Y,,N,N,Cincinnati Reds,Riverfront Stadium,2356933,101,101,CIN,CIN,CIN
1979,AL,CLE,CLE,E,6,81,N,,N,N,Cleveland Indians,Cleveland Stadium,1011644,101,101,CLE,CLE,CLE
1979,AL,DET,DET,E,5,80,N,,N,N,Detroit Tigers,Tiger Stadium,1630929,103,103,DET,DET,DET
1979,NL,HOU,HOU,W,2,81,N,,N,N,Houston Astros,Astrodome,1900312,94,94,HOU,HOU,HOU
1979,AL,KCA,KCR,W,2,81,N,,N,N,Kansas City Royals,Royals Stadium,2261845,102,101,KCR,KCA,KCA
1979,NL,LAN,LAD,W,3,81,N,,N,N,Los Angeles Dodgers,Dodger Stadium,2860954,99,98,LAD,LAN,LAN
1979,AL,MIN,MIN,W,4,81,N,,N,N,Minnesota Twins,Metropolitan Stadium,1070521,104,104,MIN,MIN,MIN
1979,AL,ML4,MIL,E,2,81,N,,N,N,Milwaukee Brewers,County Stadium,1918343,100,99,MIL,MIL,MIL
1979,NL,MON,WSN,E,2,81,N,,N,N,Montreal Expos,Stade Olympique,2102173,99,98,MON,MON,MON
1979,AL,NYA,NYY,E,4,81,N,,N,N,New York Yankees,Yankee Stadium II,2537765,98,96,NYY,NYA,NYA
1979,NL,NYN,NYM,E,6,82,N,,N,N,New York Mets,Shea Stadium,788905,96,97,NYM,NYN,NYN
1979,AL,OAK,OAK,W,7,81,N,,N,N,Oakland Athletics,Oakland Coliseum,306763,94,96,OAK,OAK,OAK
1979,NL,PHI,PHI,E,4,81,N,,N,N,Philadelphia Phillies,Veterans Stadium,2775011,103,102,PHI,PHI,PHI
1979,NL,PIT,PIT,E,1,81,Y,,Y,Y,Pittsburgh Pirates,Three Rivers Stadium,1435454,105,105,PIT,PIT,PIT
1979,NL,SDN,SDP,W,5,81,N,,N,N,San Diego Padres,Jack Murphy Stadium,1456967,93,94,SDP,SDN,SDN
1979,AL,SEA,SEA,W,6,81,N,,N,N,Seattle Mariners,Kingdome,844447,102,104,SEA,SEA,SEA
1979,NL,SFN,SFG,W,4,81,N,,N,N,San Francisco Giants,Candlestick Park,1456402,93,94,SFG,SFN,SFN
1979,NL,SLN,STL,E,3,82,N,,N,N,St. Louis Cardinals,Busch Stadium II,1627256,102,102,STL,SLN,SLN
1979,AL,TEX,TEX,W,3,81,N,,N,N,Texas Rangers,Arlington Stadium,1519671,99,98,TEX,TEX,TEX
1979,AL,TOR,TOR,E,7,81,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1431651,100,102,TOR,TOR,TOR
1980,NL,ATL,ATL,W,4,80,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,1048411,103,103,ATL,ATL,ATL
1980,AL,BAL,BAL,E,2,81,N,,N,N,Baltimore Orioles,Memorial Stadium,1797438,99,98,BAL,BAL,BAL
1980,AL,BOS,BOS,E,5,81,N,,N,N,Boston Red Sox,Fenway Park II,1956092,106,105,BOS,BOS,BOS
1980,AL,CAL,ANA,W,6,81,N,,N,N,California Angels,Anaheim Stadium,2297327,97,97,CAL,CAL,CAL
1980,AL,CHA,CHW,W,5,81,N,,N,N,Chicago White Sox,Comiskey Park,1200365,100,100,CHW,CHA,CHA
1980,NL,CHN,CHC,E,6,81,N,,N,N,Chicago Cubs,Wrigley Field,1206776,107,109,CHC,CHN,CHN
1980,NL,CIN,CIN,W,3,82,N,,N,N,Cincinnati Reds,Riverfront Stadium,2022450,101,100,CIN,CIN,CIN
1980,AL,CLE,CLE,E,6,79,N,,N,N,Cleveland Indians,Cleveland Stadium,1033827,101,102,CLE,CLE,CLE
1980,AL,DET,DET,E,4,82,N,,N,N,Detroit Tigers,Tiger Stadium,1785293,102,102,DET,DET,DET
1980,NL,HOU,HOU,W,1,81,Y,,N,N,Houston Astros,Astrodome,2278217,92,91,HOU,HOU,HOU
1980,AL,KCA,KCR,W,1,81,Y,,Y,N,Kansas City Royals,Royals Stadium,2288714,100,100,KCR,KCA,KCA
1980,NL,LAN,LAD,W,2,82,N,,N,N,Los Angeles Dodgers,Dodger Stadium,3249287,99,98,LAD,LAN,LAN
1980,AL,MIN,MIN,W,3,80,N,,N,N,Minnesota Twins,Metropolitan Stadium,769206,108,108,MIN,MIN,MIN
1980,AL,ML4,MIL,E,3,82,N,,N,N,Milwaukee Brewers,County Stadium,1857408,97,96,MIL,MIL,MIL
1980,NL,MON,WSN,E,2,80,N,,N,N,Montreal Expos,Stade Olympique,2208175,100,99,MON,MON,MON
1980,AL,NYA,NYY,E,1,81,Y,,N,N,New York Yankees,Yankee Stadium II,2627417,98,97,NYY,NYA,NYA
1980,NL,NYN,NYM,E,5,82,N,,N,N,New York Mets,Shea Stadium,1192073,97,98,NYM,NYN,NYN
1980,AL,OAK,OAK,W,2,81,N,,N,N,Oakland Athletics,Oakland Coliseum,842259,93,93,OAK,OAK,OAK
1980,NL,PHI,PHI,E,1,81,Y,,Y,Y,Philadelphia Phillies,Veterans Stadium,2651650,105,105,PHI,PHI,PHI
1980,NL,PIT,PIT,E,3,81,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,1646757,103,102,PIT,PIT,PIT
1980,NL,SDN,SDP,W,6,81,N,,N,N,San Diego Padres,Jack Murphy Stadium,1139026,94,95,SDP,SDN,SDN
1980,AL,SEA,SEA,W,7,81,N,,N,N,Seattle Mariners,Kingdome,836204,101,103,SEA,SEA,SEA
1980,NL,SFN,SFG,W,5,81,N,,N,N,San Francisco Giants,Candlestick Park,1096115,97,98,SFG,SFN,SFN
1980,NL,SLN,STL,E,4,81,N,,N,N,St. Louis Cardinals,Busch Stadium II,1385147,104,103,STL,SLN,SLN
1980,AL,TEX,TEX,W,4,80,N,,N,N,Texas Rangers,Arlington Stadium,1198175,97,96,TEX,TEX,TEX
1980,AL,TOR,TOR,E,7,81,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1400327,105,107,TOR,TOR,TOR
1981,NL,ATL,ATL,W,5,50,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,535418,102,103,ATL,ATL,ATL
1981,AL,BAL,BAL,E,2,55,N,,N,N,Baltimore Orioles,Memorial Stadium,1024247,100,99,BAL,BAL,BAL
1981,AL,BOS,BOS,E,5,53,N,,N,N,Boston Red Sox,Fenway Park II,1060379,107,106,BOS,BOS,BOS
1981,AL,CAL,ANA,W,5,54,N,,N,N,California Angels,Anaheim Stadium,1441545,100,99,CAL,CAL,CAL
1981,AL,CHA,CHW,W,3,49,N,,N,N,Chicago White Sox,Comiskey Park,946651,98,98,CHW,CHA,CHA
1981,NL,CHN,CHC,E,6,58,N,,N,N,Chicago Cubs,Wrigley Field,565637,104,106,CHC,CHN,CHN
1981,NL,CIN,CIN,W,1,54,N,,N,N,Cincinnati Reds,Riverfront Stadium,1093730,102,102,CIN,CIN,CIN
1981,AL,CLE,CLE,E,6,54,N,,N,N,Cleveland Indians,Cleveland Stadium,661395,100,100,CLE,CLE,CLE
1981,AL,DET,DET,E,3,55,N,,N,N,Detroit Tigers,Tiger Stadium,1149144,104,103,DET,DET,DET
1981,NL,HOU,HOU,W,3,51,Y,,N,N,Houston Astros,Astrodome,1321282,95,94,HOU,HOU,HOU
1981,AL,KCA,KCR,W,4,47,Y,,N,N,Kansas City Royals,Royals Stadium,1279403,99,98,KCR,KCA,KCA
1981,NL,LAN,LAD,W,2,56,Y,,Y,Y,Los Angeles Dodgers,Dodger Stadium,2381292,97,96,LAD,LAN,LAN
1981,AL,MIN,MIN,W,7,61,N,,N,N,Minnesota Twins,Metropolitan Stadium,469090,107,108,MIN,MIN,MIN
1981,AL,ML4,MIL,E,1,49,Y,,N,N,Milwaukee Brewers,County Stadium,874292,95,94,MIL,MIL,MIL
1981,NL,MON,WSN,E,2,56,Y,,N,N,Montreal Expos,Stade Olympique,1534564,101,100,MON,MON,MON
1981,AL,NYA,NYY,E,4,51,Y,,Y,N,New York Yankees,Yankee Stadium II,1614353,98,97,NYY,NYA,NYA
1981,NL,NYN,NYM,E,5,52,N,,N,N,New York Mets,Shea Stadium,704244,98,99,NYM,NYN,NYN
1981,AL,OAK,OAK,W,1,56,Y,,N,N,Oakland Athletics,Oakland Coliseum,1304052,95,95,OAK,OAK,OAK
1981,NL,PHI,PHI,E,3,55,Y,,N,N,Philadelphia Phillies,Veterans Stadium,1638752,104,104,PHI,PHI,PHI
1981,NL,PIT,PIT,E,4,51,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,541789,104,104,PIT,PIT,PIT
1981,NL,SDN,SDP,W,6,55,N,,N,N,San Diego Padres,Jack Murphy Stadium,519161,93,94,SDP,SDN,SDN
1981,AL,SEA,SEA,W,6,57,N,,N,N,Seattle Mariners,Kingdome,636276,105,106,SEA,SEA,SEA
1981,NL,SFN,SFG,W,4,53,N,,N,N,San Francisco Giants,Candlestick Park,632274,98,98,SFG,SFN,SFN
1981,NL,SLN,STL,E,1,53,N,,N,N,St. Louis Cardinals,Busch Stadium II,1010247,103,102,STL,SLN,SLN
1981,AL,TEX,TEX,W,2,56,N,,N,N,Texas Rangers,Arlington Stadium,850076,94,94,TEX,TEX,TEX
1981,AL,TOR,TOR,E,7,53,N,,N,N,Toronto Blue Jays,Exhibition Stadium,755083,106,108,TOR,TOR,TOR
1982,NL,ATL,ATL,W,1,81,Y,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,1801985,104,104,ATL,ATL,ATL
1982,AL,BAL,BAL,E,2,82,N,,N,N,Baltimore Orioles,Memorial Stadium,1613031,100,99,BAL,BAL,BAL
1982,AL,BOS,BOS,E,3,81,N,,N,N,Boston Red Sox,Fenway Park II,1950124,107,106,BOS,BOS,BOS
1982,AL,CAL,ANA,W,1,81,Y,,N,N,California Angels,Anaheim Stadium,2807360,100,99,CAL,CAL,CAL
1982,AL,CHA,CHW,W,3,80,N,,N,N,Chicago White Sox,Comiskey Park,1567787,100,99,CHW,CHA,CHA
1982,NL,CHN,CHC,E,5,81,N,,N,N,Chicago Cubs,Wrigley Field,1249278,102,103,CHC,CHN,CHN
1982,NL,CIN,CIN,W,6,81,N,,N,N,Cincinnati Reds,Riverfront Stadium,1326528,102,102,CIN,CIN,CIN
1982,AL,CLE,CLE,E,6,81,N,,N,N,Cleveland Indians,Cleveland Stadium,1044021,101,101,CLE,CLE,CLE
1982,AL,DET,DET,E,4,81,N,,N,N,Detroit Tigers,Tiger Stadium,1636058,100,99,DET,DET,DET
1982,NL,HOU,HOU,W,5,81,N,,N,N,Houston Astros,Astrodome,1558555,92,92,HOU,HOU,HOU
1982,AL,KCA,KCR,W,2,81,N,,N,N,Kansas City Royals,Royals Stadium,2284464,100,100,KCR,KCA,KCA
1982,NL,LAN,LAD,W,2,81,N,,N,N,Los Angeles Dodgers,Dodger Stadium,3608881,98,97,LAD,LAN,LAN
1982,AL,MIN,MIN,W,7,81,N,,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,921186,103,104,MIN,MIN,MIN
1982,AL,ML4,MIL,E,1,82,Y,,Y,N,Milwaukee Brewers,County Stadium,1978896,94,93,MIL,MIL,MIL
1982,NL,MON,WSN,E,3,81,N,,N,N,Montreal Expos,Stade Olympique,2318292,102,101,MON,MON,MON
1982,AL,NYA,NYY,E,5,81,N,,N,N,New York Yankees,Yankee Stadium II,2041219,98,97,NYY,NYA,NYA
1982,NL,NYN,NYM,E,6,81,N,,N,N,New York Mets,Shea Stadium,1323036,99,101,NYM,NYN,NYN
1982,AL,OAK,OAK,W,5,81,N,,N,N,Oakland Athletics,Oakland Coliseum,1735489,94,95,OAK,OAK,OAK
1982,NL,PHI,PHI,E,2,81,N,,N,N,Philadelphia Phillies,Veterans Stadium,2376394,103,102,PHI,PHI,PHI
1982,NL,PIT,PIT,E,4,81,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,1024106,104,104,PIT,PIT,PIT
1982,NL,SDN,SDP,W,4,81,N,,N,N,San Diego Padres,Jack Murphy Stadium,1607516,96,96,SDP,SDN,SDN
1982,AL,SEA,SEA,W,4,81,N,,N,N,Seattle Mariners,Kingdome,1070404,103,105,SEA,SEA,SEA
1982,NL,SFN,SFG,W,3,81,N,,N,N,San Francisco Giants,Candlestick Park,1200948,99,99,SFG,SFN,SFN
1982,NL,SLN,STL,E,1,81,Y,,Y,Y,St. Louis Cardinals,Busch Stadium II,2111906,101,101,STL,SLN,SLN
1982,AL,TEX,TEX,W,6,81,N,,N,N,Texas Rangers,Arlington Stadium,1154432,95,95,TEX,TEX,TEX
1982,AL,TOR,TOR,E,6,81,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1275978,110,110,TOR,TOR,TOR
1983,NL,ATL,ATL,W,2,80,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,2119935,108,107,ATL,ATL,ATL
1983,AL,BAL,BAL,E,1,81,Y,,Y,Y,Baltimore Orioles,Memorial Stadium,2042071,98,98,BAL,BAL,BAL
1983,AL,BOS,BOS,E,6,81,N,,N,N,Boston Red Sox,Fenway Park II,1782285,107,107,BOS,BOS,BOS
1983,AL,CAL,ANA,W,5,81,N,,N,N,California Angels,Anaheim Stadium,2555016,99,99,CAL,CAL,CAL
1983,AL,CHA,CHW,W,1,81,Y,,N,N,Chicago White Sox,Comiskey Park,2132821,104,103,CHW,CHA,CHA
1983,NL,CHN,CHC,E,5,81,N,,N,N,Chicago Cubs,Wrigley Field,1479717,104,104,CHC,CHN,CHN
1983,NL,CIN,CIN,W,6,81,N,,N,N,Cincinnati Reds,Riverfront Stadium,1190419,103,104,CIN,CIN,CIN
1983,AL,CLE,CLE,E,7,81,N,,N,N,Cleveland Indians,Cleveland Stadium,768941,104,105,CLE,CLE,CLE
1983,AL,DET,DET,E,2,81,N,,N,N,Detroit Tigers,Tiger Stadium,1829636,97,96,DET,DET,DET
1983,NL,HOU,HOU,W,3,82,N,,N,N,Houston Astros,Astrodome,1351962,93,93,HOU,HOU,HOU
1983,AL,KCA,KCR,W,2,82,N,,N,N,Kansas City Royals,Royals Stadium,1963875,100,100,KCR,KCA,KCA
1983,NL,LAN,LAD,W,1,80,Y,,N,N,Los Angeles Dodgers,Dodger Stadium,3510313,99,99,LAD,LAN,LAN
1983,AL,MIN,MIN,W,5,81,N,,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,858939,104,105,MIN,MIN,MIN
1983,AL,ML4,MIL,E,5,81,N,,N,N,Milwaukee Brewers,County Stadium,2397131,93,92,MIL,MIL,MIL
1983,NL,MON,WSN,E,3,81,N,,N,N,Montreal Expos,Stade Olympique,2320651,99,99,MON,MON,MON
1983,AL,NYA,NYY,E,3,81,N,,N,N,New York Yankees,Yankee Stadium II,2257976,96,95,NYY,NYA,NYA
1983,NL,NYN,NYM,E,6,82,N,,N,N,New York Mets,Shea Stadium,1112774,99,100,NYM,NYN,NYN
1983,AL,OAK,OAK,W,4,81,N,,N,N,Oakland Athletics,Oakland Coliseum,1294941,93,94,OAK,OAK,OAK
1983,NL,PHI,PHI,E,1,82,Y,,Y,N,Philadelphia Phillies,Veterans Stadium,2128339,99,99,PHI,PHI,PHI
1983,NL,PIT,PIT,E,2,81,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,1225916,103,102,PIT,PIT,PIT
1983,NL,SDN,SDP,W,4,82,N,,N,N,San Diego Padres,Jack Murphy Stadium,1539815,97,97,SDP,SDN,SDN
1983,AL,SEA,SEA,W,7,81,N,,N,N,Seattle Mariners,Kingdome,813537,104,105,SEA,SEA,SEA
1983,NL,SFN,SFG,W,5,81,N,,N,N,San Francisco Giants,Candlestick Park,1251530,97,98,SFG,SFN,SFN
1983,NL,SLN,STL,E,4,81,N,,N,N,St. Louis Cardinals,Busch Stadium II,2317914,101,100,STL,SLN,SLN
1983,AL,TEX,TEX,W,3,81,N,,N,N,Texas Rangers,Arlington Stadium,1363469,97,98,TEX,TEX,TEX
1983,AL,TOR,TOR,E,4,81,N,,N,N,Toronto Blue Jays,Exhibition Stadium,1930415,106,106,TOR,TOR,TOR
1984,NL,ATL,ATL,W,2,81,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,1724892,107,107,ATL,ATL,ATL
1984,AL,BAL,BAL,E,5,81,N,,N,N,Baltimore Orioles,Memorial Stadium,2045784,98,97,BAL,BAL,BAL
1984,AL,BOS,BOS,E,4,81,N,,N,N,Boston Red Sox,Fenway Park II,1661618,105,105,BOS,BOS,BOS
1984,AL,CAL,ANA,W,2,81,N,,N,N,California Angels,Anaheim Stadium,2402997,100,100,CAL,CAL,CAL
1984,AL,CHA,CHW,W,5,81,N,,N,N,Chicago White Sox,Comiskey Park,2136988,105,104,CHW,CHA,CHA
1984,NL,CHN,CHC,E,1,80,Y,,N,N,Chicago Cubs,Wrigley Field,2107655,108,108,CHC,CHN,CHN
1984,NL,CIN,CIN,W,5,81,N,,N,N,Cincinnati Reds,Riverfront Stadium,1275887,104,105,CIN,CIN,CIN
1984,AL,CLE,CLE,E,6,81,N,,N,N,Cleveland Indians,Cleveland Stadium,734079,102,103,CLE,CLE,CLE
1984,AL,DET,DET,E,1,82,Y,,Y,Y,Detroit Tigers,Tiger Stadium,2704794,100,98,DET,DET,DET
1984,NL,HOU,HOU,W,2,81,N,,N,N,Houston Astros,Astrodome,1229862,92,92,HOU,HOU,HOU
1984,AL,KCA,KCR,W,1,81,Y,,N,N,Kansas City Royals,Royals Stadium,1810018,100,101,KCR,KCA,KCA
1984,NL,LAN,LAD,W,4,81,N,,N,N,Los Angeles Dodgers,Dodger Stadium,3134824,98,98,LAD,LAN,LAN
1984,AL,MIN,MIN,W,2,81,N,,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,1598692,104,105,MIN,MIN,MIN
1984,AL,ML4,MIL,E,7,81,N,,N,N,Milwaukee Brewers,County Stadium,1608509,96,97,MIL,MIL,MIL
1984,NL,MON,WSN,E,5,81,N,,N,N,Montreal Expos,Stade Olympique,1606531,96,96,MON,MON,MON
1984,AL,NYA,NYY,E,3,81,N,,N,N,New York Yankees,Yankee Stadium II,1821815,96,95,NYY,NYA,NYA
1984,NL,NYN,NYM,E,2,81,N,,N,N,New York Mets,Shea Stadium,1842695,99,99,NYM,NYN,NYN
1984,AL,OAK,OAK,W,4,81,N,,N,N,Oakland Athletics,Oakland Coliseum,1353281,93,93,OAK,OAK,OAK
1984,NL,PHI,PHI,E,4,81,N,,N,N,Philadelphia Phillies,Veterans Stadium,2062693,102,101,PHI,PHI,PHI
1984,NL,PIT,PIT,E,6,81,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,773500,101,101,PIT,PIT,PIT
1984,NL,SDN,SDP,W,1,81,Y,,Y,N,San Diego Padres,Jack Murphy Stadium,1983904,100,100,SDP,SDN,SDN
1984,AL,SEA,SEA,W,5,81,N,,N,N,Seattle Mariners,Kingdome,870372,98,100,SEA,SEA,SEA
1984,NL,SFN,SFG,W,6,81,N,,N,N,San Francisco Giants,Candlestick Park,1001545,97,98,SFG,SFN,SFN
1984,NL,SLN,STL,E,3,81,N,,N,N,St. Louis Cardinals,Busch Stadium II,2037448,98,98,STL,SLN,SLN
1984,AL,TEX,TEX,W,7,80,N,,N,N,Texas Rangers,Arlington Stadium,1102471,103,104,TEX,TEX,TEX
1984,AL,TOR,TOR,E,2,81,N,,N,N,Toronto Blue Jays,Exhibition Stadium,2110009,104,103,TOR,TOR,TOR
1985,NL,ATL,ATL,W,5,81,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,1350137,105,106,ATL,ATL,ATL
1985,AL,BAL,BAL,E,4,81,N,,N,N,Baltimore Orioles,Memorial Stadium,2132387,97,97,BAL,BAL,BAL
1985,AL,BOS,BOS,E,5,81,N,,N,N,Boston Red Sox,Fenway Park II,1786633,104,104,BOS,BOS,BOS
1985,AL,CAL,ANA,W,2,79,N,,N,N,California Angels,Anaheim Stadium,2567427,100,100,CAL,CAL,CAL
1985,AL,CHA,CHW,W,3,81,N,,N,N,Chicago White Sox,Comiskey Park,1669888,104,104,CHW,CHA,CHA
1985,NL,CHN,CHC,E,4,81,N,,N,N,Chicago Cubs,Wrigley Field,2161534,110,110,CHC,CHN,CHN
1985,NL,CIN,CIN,W,2,81,N,,N,N,Cincinnati Reds,Riverfront Stadium,1834619,104,105,CIN,CIN,CIN
1985,AL,CLE,CLE,E,7,81,N,,N,N,Cleveland Indians,Cleveland Stadium,655181,99,100,CLE,CLE,CLE
1985,AL,DET,DET,E,3,81,N,,N,N,Detroit Tigers,Tiger Stadium,2286609,100,98,DET,DET,DET
1985,NL,HOU,HOU,W,3,81,N,,N,N,Houston Astros,Astrodome,1184314,97,96,HOU,HOU,HOU
1985,AL,KCA,KCR,W,1,82,Y,,Y,Y,Kansas City Royals,Royals Stadium,2162717,100,100,KCR,KCA,KCA
1985,NL,LAN,LAD,W,1,81,Y,,N,N,Los Angeles Dodgers,Dodger Stadium,3264593,97,96,LAD,LAN,LAN
1985,AL,MIN,MIN,W,4,84,N,,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,1651814,105,105,MIN,MIN,MIN
1985,AL,ML4,MIL,E,6,80,N,,N,N,Milwaukee Brewers,County Stadium,1360265,100,101,MIL,MIL,MIL
1985,NL,MON,WSN,E,3,81,N,,N,N,Montreal Expos,Stade Olympique,1502494,95,95,MON,MON,MON
1985,AL,NYA,NYY,E,2,80,N,,N,N,New York Yankees,Yankee Stadium II,2214587,98,97,NYY,NYA,NYA
1985,NL,NYN,NYM,E,2,81,N,,N,N,New York Mets,Shea Stadium,2761601,99,97,NYM,NYN,NYN
1985,AL,OAK,OAK,W,4,79,N,,N,N,Oakland Athletics,Oakland Coliseum,1334599,92,92,OAK,OAK,OAK
1985,NL,PHI,PHI,E,5,81,N,,N,N,Philadelphia Phillies,Veterans Stadium,1830350,103,103,PHI,PHI,PHI
1985,NL,PIT,PIT,E,6,80,N,,N,N,Pittsburgh Pirates,Three Rivers Stadium,735900,99,100,PIT,PIT,PIT
1985,NL,SDN,SDP,W,3,81,N,,N,N,San Diego Padres,Jack Murphy Stadium,2210352,99,99,SDP,SDN,SDN
1985,AL,SEA,SEA,W,6,83,N,,N,N,Seattle Mariners,Kingdome,1128696,100,101,SEA,SEA,SEA
1985,NL,SFN,SFG,W,6,81,N,,N,N,San Francisco Giants,Candlestick Park,818697,95,96,SFG,SFN,SFN
1985,NL,SLN,STL,E,1,81,Y,,Y,N,St. Louis Cardinals,Busch Stadium II,2637563,100,99,STL,SLN,SLN
1985,AL,TEX,TEX,W,7,80,N,,N,N,Texas Rangers,Arlington Stadium,1112497,101,102,TEX,TEX,TEX
1985,AL,TOR,TOR,E,1,80,Y,,N,N,Toronto Blue Jays,Exhibition Stadium,2468925,104,103,TOR,TOR,TOR
1986,NL,ATL,ATL,W,6,81,N,,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,1387181,105,106,ATL,ATL,ATL
1986,AL,BAL,BAL,E,7,79,N,,N,N,Baltimore Orioles,Memorial Stadium,1973176,98,99,BAL,BAL,BAL
1986,AL,BOS,BOS,E,1,81,Y,,Y,N,Boston Red Sox,Fenway Park II,2147641,101,100,BOS,BOS,BOS
1986,AL,CAL,ANA,W,1,82,Y,,N,N,California Angels,Anaheim Stadium,2655872,99,99,CAL,CAL,CAL
1986,AL,CHA,CHW,W,5,81,N,,N,N,Chicago White Sox,Comiskey Park,1424313,104,104,CHW,CHA,CHA
1986,NL,CHN,CHC,E,5,80,N,,N,N,Chicago Cubs,Wrigley Field,1859102,107,108,CHC,CHN,CHN
1986,NL,CIN,CIN,W,2,81,N,,N,N,Cincinnati Reds,Riverfront Stadium,1692432,104,104,CIN,CIN,CIN
